1204,＜魚類＞（さば類）　缶詰　水煮　　,1.00,1.90,0.209,0.107,0.002
1205,＜魚類＞（さば類）　缶詰　みそ煮　　,1.00,2.17,0.163,0.139,0.066
1206,＜魚類＞（さば類）　缶詰　味付け　　,1.00,2.15,0.214,0.126,0.04
1207,＜魚類＞（さめ類）　あぶらつのざめ　生　　,1.00,1.59,0.168,0.094,0
1208,＜魚類＞（さめ類）　よしきりざめ　生　　,1.00,0.85,0.189,0.006,0
1209,＜魚類＞（さめ類）　ふかひれ　　　,1.00,3.42,0.839,0.016,0
1210,＜魚類＞さより　生　　　,1.00,0.95,0.196,0.013,0
1211,＜魚類＞さわら　生　　　,1.00,1.77,0.201,0.097,0.001
1212,＜魚類＞さわら　焼き　　　,1.00,2.02,0.236,0.108,0.001
1213,＜魚類＞さんま　皮つき、生　　　,1.00,2.97,0.176,0.236,0.001
1214,＜魚類＞さんま　皮なし、刺身　　　,1.00,3.35,0.169,0.28,0.002
1215,＜魚類＞さんま　皮つき、焼き　　　,1.00,2.70,0.239,0.179,0.002
1216,＜魚類＞さんま　開き干し　　　,1.00,2.61,0.193,0.19,0.001
1217,＜魚類＞さんま　みりん干し　　　,1.00,4.09,0.239,0.258,0.204
1218,＜魚類＞さんま　缶詰　味付け　　,1.00,2.68,0.189,0.189,0.056
1219,＜魚類＞さんま　缶詰　かば焼　　,1.00,2.25,0.174,0.13,0.097
1220,＜魚類＞しいら　生　　　,1.00,1.08,0.213,0.019,0
1221,＜魚類＞（ししゃも類）　ししゃも　生干し　生　　,1.00,1.66,0.21,0.081,0.002
1222,＜魚類＞（ししゃも類）　ししゃも　生干し　焼き　　,1.00,1.77,0.243,0.078,0.002
1223,＜魚類＞（ししゃも類）　からふとししゃも　生干し　生　　,1.00,1.77,0.156,0.116,0.005
1224,＜魚類＞（ししゃも類）　からふとししゃも　生干し　焼き　　,1.00,1.86,0.182,0.113,0.006
1225,＜魚類＞したびらめ　生　　　,1.00,0.96,0.192,0.016,0
1226,＜魚類＞しまあじ　養殖　生　　　,1.00,1.68,0.219,0.08,0.001
1227,＜魚類＞しらうお　生　　　,1.00,0.77,0.136,0.02,0.001
1228,＜魚類＞シルバー　生　　　,1.00,1.53,0.186,0.079,0
1229,＜魚類＞すずき　生　　　,1.00,1.23,0.198,0.042,0
1230,＜魚類＞（たい類）　きだい　生　　,1.00,1.08,0.186,0.031,0.002
1231,＜魚類＞（たい類）　くろだい　生　　,1.00,1.50,0.204,0.067,0.003
1232,＜魚類＞（たい類）　ちだい　生　　,1.00,1.05,0.194,0.024,0.001
1233,＜魚類＞（たい類）　まだい　天然　生　　,1.00,1.42,0.206,0.058,0.001
1234,＜魚類＞（たい類）　まだい　養殖　皮つき　生　　,1.00,1.77,0.209,0.094,0.001
1235,＜魚類＞（たい類）　まだい　養殖　皮なし　刺身　　,1.00,1.46,0.212,0.059,0.002
1236,＜魚類＞（たい類）　まだい　養殖　皮つき　水煮　　,1.00,2.06,0.222,0.119,0.001
1237,＜魚類＞（たい類）　まだい　養殖　皮つき　焼き　　,1.00,2.10,0.227,0.12,0.001
1238,＜魚類＞たかさご　生　　　,1.00,1.00,0.202,0.015,0.001
1239,＜魚類＞たかべ　生　　　,1.00,1.64,0.187,0.09,0
1240,＜魚類＞たちうお　生　　　,1.00,2.66,0.165,0.209,0
1241,＜魚類＞（たら類）　すけとうだら　生　　,1.00,0.76,0.174,0.003,0
1242,＜魚類＞（たら類）　すけとうだら　フライ　　,1.00,2.07,0.192,0.119,0.057
1243,＜魚類＞（たら類）　すけとうだら　すり身　　,1.00,0.98,0.175,0.002,0.066
1244,＜魚類＞（たら類）　すけとうだら　すきみだら　　,1.00,1.74,0.405,0.003,0.001
1245,＜魚類＞（たら類）　すけとうだら　たらこ　生　,1.00,1.40,0.24,0.047,0.004
1246,＜魚類＞（たら類）　すけとうだら　たらこ　焼き　,1.00,1.70,0.283,0.061,0.005
1247,＜魚類＞（たら類）　すけとうだら　からしめんたいこ　　,1.00,1.26,0.21,0.033,0.03
1248,＜魚類＞（たら類）　まだら　生　　,1.00,0.77,0.176,0.002,0.001
1249,＜魚類＞（たら類）　まだら　焼き　　,1.00,1.09,0.252,0.002,0.002
1250,＜魚類＞（たら類）　まだら　しらこ　生　　,1.00,0.62,0.134,0.008,0.002
1251,＜魚類＞（たら類）　まだら　塩だら　　,1.00,0.65,0.152,0.001,0
1252,＜魚類＞（たら類）　まだら　干しだら　　,1.00,3.17,0.732,0.008,0.001
1253,＜魚類＞（たら類）　まだら　でんぶ　　,1.00,2.78,0.255,0.011,0.415
1254,＜魚類＞ちか　生　　　,1.00,0.88,0.195,0.006,0
1255,＜魚類＞どじょう　生　　　,1.00,0.79,0.161,0.012,0
1256,＜魚類＞どじょう　水煮　　　,1.00,0.83,0.171,0.012,0
1257,＜魚類＞とびうお　生　　　,1.00,0.96,0.21,0.007,0.001
1258,＜魚類＞ナイルティラピア　生　　　,1.00,1.34,0.198,0.053,0.002
1259,＜魚類＞なまず　生　　　,1.00,1.59,0.184,0.086,0
1260,＜魚類＞にぎす　生　　　,1.00,0.91,0.187,0.012,0.001
1261,＜魚類＞にしん　生　　　,1.00,2.16,0.174,0.151,0.001
1262,＜魚類＞にしん　身欠きにしん　　　,1.00,2.46,0.209,0.167,0.002
1263,＜魚類＞にしん　開き干し　　　,1.00,2.64,0.185,0.197,0.002
1264,＜魚類＞にしん　くん製　　　,1.00,3.05,0.231,0.221,0
1265,＜魚類＞にしん　かずのこ　生　　,1.00,1.62,0.252,0.067,0.002
1266,＜魚類＞にしん　かずのこ　乾　　,1.00,3.85,0.652,0.136,0.005
1267,＜魚類＞にしん　かずのこ　塩蔵　水戻し　　,1.00,0.89,0.15,0.03,0.006
1268,＜魚類＞はぜ　生　　　,1.00,0.83,0.191,0.002,0.001
1269,＜魚類＞はぜ　つくだ煮　　　,1.00,2.84,0.243,0.03,0.399
1270,＜魚類＞はぜ　甘露煮　　　,1.00,2.65,0.211,0.022,0.403
1271,＜魚類＞はたはた　生　　　,1.00,1.13,0.141,0.057,0
1272,＜魚類＞はたはた　生干し　　　,1.00,1.67,0.167,0.103,0
1273,＜魚類＞はまふえふき　生　　　,1.00,0.90,0.205,0.003,0.001
1274,＜魚類＞はも　生　　　,1.00,1.44,0.223,0.053,0
1275,＜魚類＞ひらまさ　生　　　,1.00,1.42,0.226,0.049,0.001
1276,＜魚類＞ひらめ　天然　生　　　,1.00,1.03,0.2,0.02,0
1277,＜魚類＞ひらめ　養殖　皮つき　生　　　,1.00,1.26,0.216,0.037,0
1278,＜魚類＞ひらめ　養殖　皮なし　刺身　　　,1.00,1.13,0.212,0.025,0.001
1279,＜魚類＞（ふぐ類）　とらふぐ　養殖　生　　,1.00,0.85,0.193,0.003,0.002
1280,＜魚類＞（ふぐ類）　まふぐ　生　　,1.00,0.84,0.189,0.004,0
1281,＜魚類＞ふな　生　　　,1.00,1.01,0.182,0.025,0.001
1282,＜魚類＞ふな　水煮　　　,1.00,1.12,0.203,0.028,0.001
1283,＜魚類＞ふな　甘露煮　　　,1.00,2.72,0.155,0.036,0.444
1284,＜魚類＞ぶり　成魚　生　　,1.00,2.57,0.214,0.176,0.003
1285,＜魚類＞ぶり　成魚　焼き　　,1.00,3.04,0.262,0.204,0.003
1286,＜魚類＞ぶり　はまち　養殖　皮つき　生　　,1.00,2.51,0.207,0.172,0.003
1287,＜魚類＞ぶり　はまち　養殖　皮なし　刺身　　,1.00,2.03,0.21,0.12,0.003
1288,＜魚類＞ほうぼう　生　　　,1.00,1.22,0.196,0.042,0
1289,＜魚類＞ホキ　生　　　,1.00,0.84,0.17,0.013,0
1290,＜魚類＞ほっけ　生　　　,1.00,1.15,0.173,0.044,0.001
1291,＜魚類＞ほっけ　塩ほっけ　　　,1.00,1.23,0.181,0.049,0.001
1292,＜魚類＞ほっけ　開き干し　生　　,1.00,1.76,0.206,0.094,0.001
1293,＜魚類＞ほっけ　開き干し　焼き　　,1.00,2.00,0.231,0.109,0.002
1294,＜魚類＞ぼら　生　　　,1.00,1.28,0.192,0.05,0.001
1295,＜魚類＞ぼら　からすみ　　　,1.00,4.23,0.404,0.289,0.003
1296,＜魚類＞ほんもろこ　生　　　,1.00,1.13,0.175,0.041,0.001
1297,＜魚類＞（まぐろ類）　きはだ　生　　,1.00,1.06,0.243,0.004,0
1298,＜魚類＞（まぐろ類）　くろまぐろ　赤身　生　　,1.00,1.25,0.264,0.014,0.001
1299,＜魚類＞（まぐろ類）　くろまぐろ　脂身　生　　,1.00,3.44,0.201,0.275,0.001
1300,＜魚類＞（まぐろ類）　びんなが　生　　,1.00,1.17,0.26,0.007,0.002
1301,＜魚類＞（まぐろ類）　みなみまぐろ　赤身　生　　,1.00,0.93,0.216,0.001,0.001
1302,＜魚類＞（まぐろ類）　みなみまぐろ　脂身　生　　,1.00,3.52,0.203,0.283,0.001
1303,＜魚類＞（まぐろ類）　めじまぐろ　生　　,1.00,1.52,0.252,0.048,0.001
1304,＜魚類＞（まぐろ類）　めばち　生　　,1.00,1.08,0.228,0.012,0.002
1305,＜魚類＞（まぐろ類）　缶詰　水煮　フレーク　ライト　　,1.00,0.71,0.16,0.007,0.002
1306,＜魚類＞（まぐろ類）　缶詰　水煮　フレーク　ホワイト　　,1.00,0.97,0.183,0.025,0.004
1307,＜魚類＞（まぐろ類）　缶詰　味付け　フレーク　　,1.00,1.36,0.19,0.023,0.099
1308,＜魚類＞（まぐろ類）　缶詰　油漬　フレーク　ライト　　,1.00,2.67,0.177,0.217,0.001
1309,＜魚類＞（まぐろ類）　缶詰　油漬　フレーク　ホワイト　　,1.00,2.88,0.188,0.236,0.001
1310,＜魚類＞マジェランあいなめ　生　　　,1.00,2.72,0.133,0.229,0.001
1311,＜魚類＞まながつお　生　　　,1.00,1.75,0.171,0.109,0
1312,＜魚類＞みなみくろたち　生　　　,1.00,1.20,0.217,0.03,0.001
1313,＜魚類＞みなみだら　生　　　,1.00,0.72,0.164,0.003,0
1314,＜魚類＞むつ　生　　　,1.00,1.89,0.167,0.126,0
1315,＜魚類＞むつ　水煮　　　,1.00,1.73,0.222,0.084,0
1316,＜魚類＞めじな　生　　　,1.00,1.25,0.194,0.045,0.001
1317,＜魚類＞めばる　生　　　,1.00,1.09,0.181,0.035,0
1318,＜魚類＞メルルーサ　生　　　,1.00,0.77,0.17,0.006,0
1319,＜魚類＞やつめうなぎ　生　　　,1.00,2.73,0.158,0.218,0.002
1320,＜魚類＞やつめうなぎ　干しやつめ　　　,1.00,5.08,0.503,0.312,0.005
1321,＜魚類＞やまめ　養殖　生　　　,1.00,1.19,0.184,0.043,0.003
1322,＜魚類＞わかさぎ　生　　　,1.00,0.77,0.144,0.017,0.001
1323,＜魚類＞わかさぎ　つくだ煮　　　,1.00,3.17,0.287,0.055,0.382
1324,＜魚類＞わかさぎ　あめ煮　　　,1.00,3.13,0.263,0.051,0.404
1325,＜貝類＞あかがい　生　　　,1.00,0.74,0.135,0.003,0.035
1326,＜貝類＞あげまき　生　　　,1.00,0.48,0.081,0.006,0.02
1327,＜貝類＞あさり　生　　　,1.00,0.30,0.06,0.003,0.004
1328,＜貝類＞あさり　つくだ煮　　　,1.00,2.25,0.208,0.024,0.301
1329,＜貝類＞あさり　缶詰　水煮　　,1.00,1.14,0.203,0.022,0.019
1330,＜貝類＞あさり　缶詰　味付け　　,1.00,1.30,0.166,0.019,0.115
1331,＜貝類＞あわび　生　　　,1.00,0.73,0.127,0.003,0.04
1332,＜貝類＞あわび　干し　　　,1.00,2.73,0.38,0.016,0.238
1333,＜貝類＞あわび　塩辛　　　,1.00,1.00,0.148,0.039,0.014
1334,＜貝類＞あわび　水煮缶詰　　　,1.00,0.90,0.194,0.004,0.01
1335,＜貝類＞いがい　生　　　,1.00,0.70,0.103,0.014,0.032
1336,＜貝類＞いたやがい　養殖　生　　　,1.00,0.59,0.108,0.008,0.015
1337,＜貝類＞エスカルゴ　　水煮缶詰　　　,1.00,0.82,0.165,0.01,0.008
1338,＜貝類＞かき　養殖　生　　　,1.00,0.60,0.066,0.014,0.047
1339,＜貝類＞かき　養殖　水煮　　　,1.00,0.91,0.095,0.022,0.074
1340,＜貝類＞かき　くん製油漬缶詰　　　,1.00,2.98,0.125,0.226,0.112
1341,＜貝類＞さざえ　生　　　,1.00,0.89,0.194,0.004,0.008
1342,＜貝類＞さざえ　焼き　　　,1.00,0.97,0.213,0.004,0.009
1343,＜貝類＞さるぼう　味付け缶詰　　　,1.00,1.35,0.159,0.022,0.129
1344,＜貝類＞しじみ　生　　　,1.00,0.64,0.075,0.014,0.045
1345,＜貝類＞しじみ　水煮　　　,1.00,1.13,0.154,0.027,0.055
1346,＜貝類＞たいらがい　貝柱　生　　　,1.00,1.00,0.218,0.002,0.015
1347,＜貝類＞たにし　生　　　,1.00,0.80,0.13,0.011,0.036
1348,＜貝類＞つぶ　生　　　,1.00,0.86,0.178,0.002,0.023
1349,＜貝類＞とこぶし　生　　　,1.00,0.84,0.16,0.004,0.03
1350,＜貝類＞とりがい　斧足　生　　　,1.00,0.86,0.129,0.003,0.069
1351,＜貝類＞ばい　生　　　,1.00,0.87,0.163,0.006,0.031
1352,＜貝類＞ばかがい　生　　　,1.00,0.61,0.109,0.005,0.024
1353,＜貝類＞（はまぐり類）　はまぐり　生　　,1.00,0.39,0.061,0.006,0.018
1354,＜貝類＞（はまぐり類）　はまぐり　水煮　　,1.00,0.89,0.149,0.015,0.029
1355,＜貝類＞（はまぐり類）　はまぐり　焼き　　,1.00,0.77,0.133,0.01,0.028
1356,＜貝類＞（はまぐり類）　はまぐり　つくだ煮　　,1.00,2.19,0.27,0.028,0.214
1357,＜貝類＞（はまぐり類）　ちょうせんはまぐり　生　　,1.00,0.42,0.065,0.004,0.027
1358,＜貝類＞ほたてがい　生　　　,1.00,0.72,0.135,0.009,0.015
1359,＜貝類＞ほたてがい　水煮　　　,1.00,1.00,0.176,0.019,0.019
1360,＜貝類＞ほたてがい　貝柱　生　　,1.00,0.88,0.169,0.003,0.035
1361,＜貝類＞ほたてがい　貝柱　焼き　　,1.00,1.22,0.238,0.003,0.046
1362,＜貝類＞ほたてがい　貝柱　煮干し　　,1.00,3.22,0.657,0.014,0.076
1363,＜貝類＞ほたてがい　貝柱　水煮缶詰　　,1.00,0.94,0.195,0.006,0.015
1364,＜貝類＞ほっきがい　生　　　,1.00,0.73,0.111,0.011,0.038
1365,＜貝類＞みるがい　水管　生　　　,1.00,0.82,0.183,0.004,0.003
1366,＜えび・かに類＞（えび類）　あまえび　生　　,1.00,0.87,0.198,0.003,0.001
1367,＜えび・かに類＞（えび類）　いせえび　生　　,1.00,0.92,0.209,0.004,0
1368,＜えび・かに類＞（えび類）　くるまえび　養殖　生　　,1.00,0.97,0.216,0.006,0
1369,＜えび・かに類＞（えび類）　くるまえび　養殖　ゆで　　,1.00,1.24,0.282,0.005,0
1370,＜えび・かに類＞（えび類）　くるまえび　養殖　焼き　　,1.00,1.03,0.235,0.004,0
1371,＜えび・かに類＞（えび類）　さくらえび　ゆで　　,1.00,0.91,0.182,0.015,0
1372,＜えび・かに類＞（えび類）　さくらえび　素干し　　,1.00,3.12,0.649,0.04,0.001
1373,＜えび・かに類＞（えび類）　さくらえび　煮干し　　,1.00,2.73,0.591,0.025,0.001
1374,＜えび・かに類＞（えび類）　大正えび　生　　,1.00,0.95,0.217,0.003,0.001
1375,＜えび・かに類＞（えび類）　しばえび　生　　,1.00,0.83,0.187,0.004,0.001
1376,＜えび・かに類＞（えび類）　バナメイエビ　養殖　生　　,1.00,0.91,0.196,0.006,0.007
1377,＜えび・かに類＞（えび類）　バナメイエビ　養殖　天ぷら　　,1.00,1.99,0.2,0.103,0.065
1378,＜えび・かに類＞（えび類）　ブラックタイガー　養殖　生　　,1.00,0.82,0.184,0.003,0.003
1379,＜えび・かに類＞（えび類）　加工品　干しえび　　,1.00,2.33,0.486,0.028,0.003
1380,＜えび・かに類＞（えび類）　加工品　つくだ煮　　,1.00,2.44,0.259,0.022,0.301
1381,＜えび・かに類＞（かに類）　がざみ　生　　,1.00,0.65,0.144,0.003,0.003
1382,＜えび・かに類＞（かに類）　毛がに　生　　,1.00,0.72,0.158,0.005,0.002
1383,＜えび・かに類＞（かに類）　毛がに　ゆで　　,1.00,0.83,0.184,0.005,0.002
1384,＜えび・かに類＞（かに類）　ずわいがに　生　　,1.00,0.63,0.139,0.004,0.001
1385,＜えび・かに類＞（かに類）　ずわいがに　ゆで　　,1.00,0.69,0.15,0.006,0.001
1386,＜えび・かに類＞（かに類）　ずわいがに　水煮缶詰　　,1.00,0.73,0.163,0.004,0.002
1387,＜えび・かに類＞（かに類）　たらばがに　生　　,1.00,0.59,0.13,0.003,0.002
1388,＜えび・かに類＞（かに類）　たらばがに　ゆで　　,1.00,0.80,0.175,0.005,0.003
1389,＜えび・かに類＞（かに類）　たらばがに　水煮缶詰　　,1.00,0.90,0.206,0.003,0.001
1390,＜えび・かに類＞（かに類）　加工品　がん漬　　,1.00,0.59,0.084,0.004,0.054
1391,＜いか・たこ類＞（いか類）　あかいか　生　　,1.00,0.89,0.179,0.014,0
1392,＜いか・たこ類＞（いか類）　けんさきいか　生　　,1.00,0.84,0.175,0.01,0.001
1393,＜いか・たこ類＞（いか類）　こういか　生　　,1.00,0.66,0.149,0.003,0.001
1394,＜いか・たこ類＞（いか類）　するめいか　生　　,1.00,0.83,0.179,0.008,0.001
1395,＜いか・たこ類＞（いか類）　するめいか　水煮　　,1.00,1.01,0.219,0.009,0.001
1396,＜いか・たこ類＞（いか類）　するめいか　焼き　　,1.00,1.09,0.236,0.01,0.001
1397,＜いか・たこ類＞（いか類）　するめいか　胴　皮つき　生　　,1.00,0.86,0.186,0.007,0.001
1398,＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　刺身　　,1.00,0.85,0.186,0.006,0.001
1399,＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　天ぷら　　,1.00,1.89,0.167,0.108,0.063
1400,＜いか・たこ類＞（いか類）　するめいか　耳・足　生　　,1.00,0.80,0.169,0.009,0
1401,＜いか・たこ類＞（いか類）　ほたるいか　生　　,1.00,0.84,0.118,0.035,0.002
1402,＜いか・たこ類＞（いか類）　ほたるいか　ゆで　　,1.00,1.04,0.177,0.029,0.004
1403,＜いか・たこ類＞（いか類）　ほたるいか　くん製　　,1.00,3.25,0.431,0.075,0.213
1404,＜いか・たこ類＞（いか類）　ほたるいか　つくだ煮　　,1.00,2.60,0.27,0.067,0.229
1405,＜いか・たこ類＞（いか類）　やりいか　生　　,1.00,0.85,0.176,0.01,0.004
1406,＜いか・たこ類＞（いか類）　加工品　するめ　　,1.00,3.34,0.692,0.043,0.004
1407,＜いか・たこ類＞（いか類）　加工品　さきいか　　,1.00,2.79,0.455,0.031,0.173
1408,＜いか・たこ類＞（いか類）　加工品　くん製　　,1.00,2.06,0.352,0.015,0.128
1409,＜いか・たこ類＞（いか類）　加工品　切りいかあめ煮　　,1.00,3.18,0.227,0.047,0.461
1410,＜いか・たこ類＞（いか類）　加工品　いかあられ　　,1.00,2.93,0.2,0.018,0.491
1411,＜いか・たこ類＞（いか類）　加工品　塩辛　　,1.00,1.17,0.152,0.034,0.065
1412,＜いか・たこ類＞（いか類）　加工品　味付け缶詰　　,1.00,1.33,0.214,0.018,0.077
1413,＜いか・たこ類＞（たこ類）　いいだこ　生　　,1.00,0.70,0.146,0.008,0.001
1414,＜いか・たこ類＞（たこ類）　まだこ　生　　,1.00,0.76,0.164,0.007,0.001
1415,＜いか・たこ類＞（たこ類）　まだこ　ゆで　　,1.00,0.99,0.217,0.007,0.001
1416,＜その他＞あみ　つくだ煮　　　,1.00,2.33,0.191,0.018,0.351
1417,＜その他＞あみ　塩辛　　　,1.00,0.65,0.129,0.011,0.008
1418,＜その他＞うに　生うに　　　,1.00,1.20,0.16,0.048,0.033
1419,＜その他＞うに　粒うに　　　,1.00,1.83,0.172,0.058,0.156
1420,＜その他＞うに　練りうに　　　,1.00,1.70,0.135,0.029,0.224
1421,＜その他＞おきあみ　生　　　,1.00,0.94,0.15,0.032,0.002
1422,＜その他＞おきあみ　ゆで　　　,1.00,0.86,0.138,0.03,0
1423,＜その他＞くらげ　塩蔵　塩抜き　　　,1.00,0.22,0.052,0.001,0
1424,＜その他＞しゃこ　ゆで　　　,1.00,0.98,0.192,0.017,0.002
1425,＜その他＞なまこ　生　　　,1.00,0.23,0.046,0.003,0.005
1426,＜その他＞なまこ　このわた　　　,1.00,0.64,0.114,0.018,0.005
1427,＜その他＞ほや　生　　　,1.00,0.30,0.05,0.008,0.008
1428,＜その他＞ほや　塩辛　　　,1.00,0.72,0.116,0.011,0.038
1429,＜水産練り製品＞かに風味かまぼこ　　　　,1.00,0.90,0.121,0.005,0.092
1430,＜水産練り製品＞昆布巻きかまぼこ　　　　,1.00,0.84,0.089,0.005,0.11
1431,＜水産練り製品＞す巻きかまぼこ　　　　,1.00,0.90,0.12,0.008,0.087
1432,＜水産練り製品＞蒸しかまぼこ　　　　,1.00,0.95,0.12,0.009,0.097
1433,＜水産練り製品＞焼き抜きかまぼこ　　　　,1.00,1.03,0.162,0.01,0.074
1434,＜水産練り製品＞焼き竹輪　　　　,1.00,1.21,0.122,0.02,0.135
1435,＜水産練り製品＞だて巻　　　　,1.00,1.96,0.146,0.075,0.176
1436,＜水産練り製品＞つみれ　　　　,1.00,1.13,0.12,0.043,0.065
1437,＜水産練り製品＞なると　　　　,1.00,0.80,0.076,0.004,0.116
1438,＜水産練り製品＞はんぺん　　　　,1.00,0.94,0.099,0.01,0.114
1439,＜水産練り製品＞さつま揚げ　　　　,1.00,1.39,0.125,0.037,0.139
1440,＜水産練り製品＞魚肉ハム　　　　,1.00,1.58,0.134,0.067,0.111
1441,＜水産練り製品＞魚肉ソーセージ　　　　,1.00,1.61,0.115,0.072,0.126
1442,＜畜肉類＞いのしし　肉　脂身つき　生　　　,1.00,2.68,0.188,0.198,0.005
1443,＜畜肉類＞いのぶた　肉　脂身つき　生　　　,1.00,3.04,0.181,0.241,0.003
1444,＜畜肉類＞うさぎ　肉　赤肉　生　　　,1.00,1.46,0.205,0.063,0
1445,＜畜肉類＞うし　［和牛肉］　かた　脂身つき　生　,1.00,2.86,0.177,0.223,0.003
1446,＜畜肉類＞うし　［和牛肉］　かた　皮下脂肪なし　生　,1.00,2.65,0.183,0.198,0.003
1447,＜畜肉類＞うし　［和牛肉］　かた　赤肉　生　,1.00,2.01,0.202,0.122,0.003
1448,＜畜肉類＞うし　［和牛肉］　かた　脂身　生　,1.00,7.51,0.04,0.78,0
1449,＜畜肉類＞うし　［和牛肉］　かたロース　脂身つき　生　,1.00,4.11,0.138,0.374,0.002
1450,＜畜肉類＞うし　［和牛肉］　かたロース　皮下脂肪なし　生　,1.00,4.03,0.14,0.365,0.002
1451,＜畜肉類＞うし　［和牛肉］　かたロース　赤肉　生　,1.00,3.16,0.165,0.261,0.002
1452,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　生　,1.00,5.73,0.097,0.565,0.001
1453,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　焼き　,1.00,5.97,0.146,0.568,0.002
1454,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　ゆで　,1.00,6.01,0.126,0.582,0.001
1455,＜畜肉類＞うし　［和牛肉］　リブロース　皮下脂肪なし　生　,1.00,5.56,0.103,0.544,0.001
1456,＜畜肉類＞うし　［和牛肉］　リブロース　赤肉　生　,1.00,4.36,0.14,0.4,0.002
1457,＜畜肉類＞うし　［和牛肉］　リブロース　脂身　生　,1.00,7.52,0.042,0.78,0
1458,＜畜肉類＞うし　［和牛肉］　サーロイン　脂身つき　生　,1.00,4.98,0.117,0.475,0.003
1459,＜畜肉類＞うし　［和牛肉］　サーロイン　皮下脂肪なし　生　,1.00,4.56,0.129,0.425,0.003
1460,＜畜肉類＞うし　［和牛肉］　サーロイン　赤肉　生　,1.00,3.17,0.171,0.258,0.004
1461,＜畜肉類＞うし　［和牛肉］　ばら　脂身つき　生　,1.00,5.17,0.11,0.5,0.001
1462,＜畜肉類＞うし　［和牛肉］　もも　脂身つき　生　,1.00,2.59,0.192,0.187,0.005
1463,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　生　,1.00,2.33,0.202,0.155,0.006
1464,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　焼き　,1.00,3.33,0.277,0.227,0.005
1465,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　ゆで　,1.00,3.28,0.257,0.233,0.002
1466,＜畜肉類＞うし　［和牛肉］　もも　赤肉　生　,1.00,1.93,0.213,0.107,0.006
1467,＜畜肉類＞うし　［和牛肉］　もも　脂身　生　,1.00,7.28,0.044,0.754,0
1468,＜畜肉類＞うし　［和牛肉］　そともも　脂身つき　生　,1.00,2.65,0.178,0.2,0.005
1469,＜畜肉類＞うし　［和牛肉］　そともも　皮下脂肪なし　生　,1.00,2.37,0.187,0.166,0.005
1470,＜畜肉類＞うし　［和牛肉］　そともも　赤肉　生　,1.00,1.72,0.207,0.087,0.006
1471,＜畜肉類＞うし　［和牛肉］　ランプ　脂身つき　生　,1.00,3.47,0.151,0.299,0.004
1472,＜畜肉類＞うし　［和牛肉］　ランプ　皮下脂肪なし　生　,1.00,3.18,0.16,0.264,0.004
1473,＜畜肉類＞うし　［和牛肉］　ランプ　赤肉　生　,1.00,2.11,0.192,0.136,0.005
1474,＜畜肉類＞うし　［和牛肉］　ヒレ　赤肉　生　,1.00,2.23,0.191,0.15,0.003
1475,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身つき　生　,1.00,2.57,0.168,0.196,0.004
1476,＜畜肉類＞うし　［乳用肥育牛肉］　かた　皮下脂肪なし　生　,1.00,2.17,0.179,0.149,0.004
1477,＜畜肉類＞うし　［乳用肥育牛肉］　かた　赤肉　生　,1.00,1.43,0.199,0.061,0.005
1478,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身　生　,1.00,7.09,0.045,0.733,0
1479,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　脂身つき　生　,1.00,3.18,0.162,0.264,0.002
1480,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　皮下脂肪なし　生　,1.00,3.08,0.165,0.252,0.002
1481,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　赤肉　生　,1.00,2.12,0.191,0.139,0.002
1482,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　生　,1.00,4.09,0.141,0.371,0.002
1483,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　焼き　,1.00,5.11,0.204,0.45,0.003
1484,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　ゆで　,1.00,4.78,0.172,0.43,0.003
1485,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　皮下脂肪なし　生　,1.00,3.78,0.15,0.334,0.002
1486,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　赤肉　生　,1.00,2.48,0.188,0.178,0.003
1487,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身　生　,1.00,7.73,0.037,0.805,0
1488,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　脂身つき　生　,1.00,3.34,0.165,0.279,0.004
1489,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　皮下脂肪なし　生　,1.00,2.70,0.184,0.202,0.005
1490,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　赤肉　生　,1.00,1.77,0.211,0.091,0.006
1491,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　生　,1.00,4.26,0.128,0.394,0.003
